"ID","ISDELETED","MASTERRECORDID","NAME","TYPE","RECORDTYPEID","PARENTID","BILLINGSTREET","BILLINGCITY","BILLINGSTATE","BILLINGPOSTALCODE","BILLINGCOUNTRY","BILLINGSTATECODE","BILLINGCOUNTRYCODE","BILLINGLATITUDE","BILLINGLONGITUDE","BILLINGGEOCODEACCURACY","BILLINGADDRESS","SHIPPINGSTREET","SHIPPINGCITY","SHIPPINGSTATE","SHIPPINGPOSTALCODE","SHIPPINGCOUNTRY","SHIPPINGSTATECODE","SHIPPINGCOUNTRYCODE","SHIPPINGLATITUDE","SHIPPINGLONGITUDE","SHIPPINGGEOCODEACCURACY","SHIPPINGADDRESS","PHONE","FAX","ACCOUNTNUMBER","WEBSITE","PHOTOURL","SIC","INDUSTRY","ANNUALREVENUE","NUMBEROFEMPLOYEES","OWNERSHIP","TICKERSYMBOL","DESCRIPTION","RATING","SITE","OWNERID","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","LASTACTIVITYDATE","LASTVIEWEDDATE","LASTREFERENCEDDATE","JIGSAW","JIGSAWCOMPANYID","ACCOUNTSOURCE","SICDESC","JOB_TITLE__C","VD_ABN__C","VD_ACN__C","VD_ANNUAL_REVENUE__C","VD_DATE_OF_LAST_ENERGY_AUDIT__C","VD_DESCIPTION__C","VD_DO_YOU_USE_AN_ENERGY_BROKER__C","VD_ENERGY_BROKER__C","VD_EXISTING_BANK_FINANCIER__C","VD_FINANCE_SOLUTION_PROVIDER__C","VD_HEAD_OFFICE__C","VD_NO_OF_PROPERTIES__C","VD_TYPE__C","VD_WHEN_WAS_THE_NETWORK_TARIFF_DEMAND__C","I__DAYSSINCELASTMAIL__C","I__LASTINBOUNDMAIL__C","I__LASTINBOUNDSENT__C","I__LASTINBOUNDTIME__C","I__LASTMAILSENT__C","I__LASTMAILTIMEDELTA__C","I__LASTMAILTIME__C","I__LASTMAIL__C","I__LASTOUTBOUNDMAIL__C","I__LASTOUTBOUNDSENT__C","I__LASTOUTBOUNDTIME__C","NUMBER_OF_OPPORTUNITIES__C","UNIQUE_ACCOUNT_NUMBER__C","INCENTIVE_APPROVED__C","ACCOUNT_LEAD_RECORD_TYPE_HIDDEN__C","STATES_WHERE_THE_PARTNER_CAN_WORK__C","INSURANCE_PI__C","INSURANCE_PI_AMOUNT__C","INSURANCE_PI_EXPIRY_DATE__C","INSURANCE_PL__C","INSURANCE_PL_AMOUNT__C","INSURANCE_PL_EXPIRY_DATE__C","PARTNER_REVIEW_DATE__C","ISO_ACCREDITATION_9001_COMPLETED__C","ISO_ACCREDITATION_9001_EXPIRY_DATE__C","ISO_ACCREDITATION_18001_COMPLETED__C","ISO_ACCREDITATION_18001_EXPIRY_DATE__C","ISO_ACCREDITATION_14001_COMPLETED__C","ISO_ACCREDITATION_14001_EXPIRY_DATE__C","ISO_ACCREDITATION_50015_COMPLETED__C","ISO_ACCREDITATION_50015_EXPIRY_DATE__C","SALESPEOPLE_ARE_TRAINED__C","RFQ_EMAIL_ADDRESS__C","XERO_ACCOUNT_ID__C","ACCOUNT_ID__C","ACCOUNTS__C","INDUSTRY_SUB_SECTOR__C","PARTNERS_SOLUTION_TYPE__C","SOLUTIONS_OFFERED_BY_PARTNER__C","PARTNER_SERVICES_OFFERED__C","PARTNER_ROLE_APPROVED_FOR_BY_VERDIA__C","ANNUAL_REVENUE_FY__C","FORECAST_REVENUE_FY__C","FORECAST_REVENUE__C","VD_EMAIL_ADDRESS__C"
"0010K00001bbxtvQAA","false","","McIntosh & Son - Wongan Hills","","01228000000tlZMAAY","","547 Great Eatern Hwy","Redcliffe","Western Australia","6104","Australia","WA","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00001bbxtvQAA","","Agri, Food & Grocery","","","","","","","","00528000003COnKAAW","2017-11-08T08:00:50.000Z","00528000003fHOVAA2","2019-03-14T01:11:42.000Z","00528000003tCU2AAM","2019-03-14T01:11:42.000Z","","","","","","","","","29000212439","","","","","","","Westpac","Westpac","08 9475 1662","","Client","","","","","","","","","","","","","1.0","1711-1251","","General Business","","","","","","","","","","","","","","","","","","","a530aa18-6261-4ece-9428-07359eb262d4","0010K00001bbxtv","1.0","","","","","","","","","rod.m@mcson.com.au"
"0010K00001bc2skQAA","false","","Ballarat High School","","01228000000tlZMAAY","","Sturt Street","West Ballarat","Victoria","3350","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00001bc2skQAA","","Services","","","","","","","","00528000004yeq1AAA","2017-11-08T22:10:23.000Z","00528000004yeq1AAA","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","2018-11-28","","","","","","","","","","","","Sales person is Moises Rodriguez from Shine On","","","","","","","Client","","","","","","","","","","","","","1.0","1711-1252","","General Business","","","","","","","","","","","","","","","","","","","","0010K00001bc2sk","1.0","Retail","","","","","","","",""
"0010K00001bc4evQAA","false","","Cheetham Salt Ltd","","01228000000tlZMAAY","0012800001Jz3lbAAB","Level 6, 565 Bourke Street,","Melbourne","Victoria","3000","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","","","","www.cheethamsalt.com.au","/services/images/photo/0010K00001bc4evQAA","","Agri, Food & Grocery","","","Public","","","","","00528000004HzEwAAK","2017-11-09T00:49:09.000Z","00528000004HzEwAAK","2019-03-14T01:11:42.000Z","00528000003tCU2AAM","2019-03-14T01:11:42.000Z","2018-05-16","","","","","","","","81006926487","","","","","","","","","Level 6, 565 Bourke Street","","","","","","","","","","","","","","","2.0","1711-1253","","","","","","","","","","","","","","","","","","","","","f8cac46a-5043-40c9-9387-403ff8a5302f","0010K00001bc4ev","1.0","","","","","","","","","rob.williams@ridley.com.au"
"0010K00001bcERZQA2","false","","Precious Cargo Moorabbin","","01228000000tlZMAAY","","67 Corporate Drive","heatherton","Victoria","3202","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00001bcERZQA2","","Services","","","","","","","","00528000004yeq1AAA","2017-11-09T23:21:21.000Z","00528000004yeq1AAA","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","2017-12-14","","","","","","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1711-1254","","General Business","","","","","","","","","","","","","","","","","","","","0010K00001bcERZ","1.0","Retail","","","","","","","",""
"0010K00001bcEydQAE","false","","South Serenity Arabians","","01228000000tlZMAAY","","285 gehreys lane","kilmore","Victoria","3764","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00001bcEydQAE","","Services","","","","","","","","00528000004yeq1AAA","2017-11-10T00:03:33.000Z","00528000004yeq1AAA","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","2018-03-13","","","","","","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1711-1255","","General Business","","","","","","","","","","","","","","","","","","","","0010K00001bcEyd","1.0","Retail","","","","","","","",""
"0010K00001bcoBmQAI","false","","Dalkeith Nedlands Bowling Club","","01228000000tlZMAAY","","Jutland Parade, Dalkeith","Nedlands","Western Australia","6009","Australia","WA","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00001bcoBmQAI","","Services","","","","","","","","00528000004B3GEAA0","2017-11-13T02:52:49.000Z","00528000004B3GEAA0","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","2018-02-14","","","","","","","Secretary","54013885983","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1711-1256","","General Business","","","","","","","","","","","","","","","","","","","","0010K00001bcoBm","1.0","Leisure and Hospitality","","","","","","","",""
"0010K00001bcoe4QAA","false","","Statewide Motor Rewind","","01228000000tlZMAAY","","31 Hoskins Rd","Landsdale","Western Australia","6065","Australia","WA","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00001bcoe4QAA","","Services","","","","","","","","00528000004B3GEAA0","2017-11-13T03:24:34.000Z","00528000004B3GEAA0","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","2017-12-14","","","","","","","Director","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1711-1257","","General Business","","","","","","","","","","","","","","","","","","","","0010K00001bcoe4","1.0","Transportation and Logistics","","","","","","","",""
"0010K00001bcx5PQAQ","false","","Marcellin College Randwick","","01228000000tlZMAAY","","195 Alison Road,","Randwick","New South Wales","2031","Australia","NSW","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00001bcx5PQAQ","","Education","","","","","","","","00528000004HzEwAAK","2017-11-13T23:32:39.000Z","00528000004HzEwAAK","2018-11-08T22:37:47.000Z","00528000003tCU2AAM","2018-11-08T22:37:47.000Z","2018-04-23","","","","","","","","82780246140","","","","","","","","","","","","","","","","","","","","","","","","2.0","1711-1258","","","","","","","","","","","","","","","","","","","","","d6a1dd91-1afa-4fd0-9a97-07efb8b53d0c","0010K00001bcx5P","1.0","","","","","","","","","s.wickremasinghe@syd.catholic.edu.au"
"0010K00001cVhCVQA0","false","","IGA Guildford","","01228000000tlZMAAY","","291 guildford road","Guildford","New South Wales","2161","Australia","NSW","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00001cVhCVQA0","","Services","","","","","","","","00528000004yeq1AAA","2017-11-15T00:54:58.000Z","00528000004yeq1AAA","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","2018-05-01","","","","","","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1711-1259","","General Business","","","","","","","","","","","","","","","","","","","","0010K00001cVhCV","1.0","Retail","","","","","","","",""
"0010K00001cVrn1QAC","false","","Profacc Accountants","","01228000000tlZMAAY","","3/15 Vanden Way","Joondalup","Western Australia","6027","Australia","WA","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00001cVrn1QAC","","Services","","","","","","","","00528000004yeq1AAA","2017-11-16T01:26:01.000Z","00528000004yeq1AAA","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","2018-05-28","","","","","","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1711-1260","","General Business","","","","","","","","","","","","","","","","","","","","0010K00001cVrn1","1.0","Retail","","","","","","","",""
"0010K00001cWYV1QAO","false","","Anglicare","","01228000000tlZMAAY","","","","","","Australia","","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00001cWYV1QAO","","Social Infrastructure - Private","","","Private","","","","","00528000004HzEwAAK","2017-11-20T04:13:20.000Z","00528000003KkJIAA0","2019-08-08T05:35:00.000Z","00528000007U28rAAC","2019-08-08T05:35:00.000Z","2019-04-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","1711-1261","","","","","","","","","","","","","","","","","","","","","","0010K00001cWYV1","1.0","Aged Care","","","","","","","",""
"0010K00001cWfubQAC","false","","Maranatha Christian School","","01228000000tlZMAAY","","104 Reema Boulevard road","Endeavour Hills","Victoria","3802","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00001cWfubQAC","","Manufacturing","","","","","","","","00528000004yeq1AAA","2017-11-20T22:38:45.000Z","005280000020MSTAA2","2018-10-24T02:22:44.000Z","00528000003tCU2AAM","2018-10-24T02:22:44.000Z","2018-01-19","","","","","","","General Management","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1711-1262","","General Business","","","","","","","","","","","","","","","","","","","","0010K00001cWfub","1.0","","","","","","","","",""
"0010K00001cWinBQAS","false","","Centurion Cabinets","","01228000000tlZMAAY","","","","Western Australia","2000","Australia","WA","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00001cWinBQAS","","Services","","","","","","","","00528000004yeq1AAA","2017-11-21T03:03:19.000Z","00528000004yeq1AAA","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","2017-12-05","","","","","","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1711-1263","","General Business","","","","","","","","","","","","","","","","","","","","0010K00001cWinB","1.0","Retail","","","","","","","",""
"0010K00001cWpnIQAS","false","","Evic Pty Ltd","","01228000000tlZMAAY","","20 Lancaster St","Ingleburn","New South Wales","2562","Australia","NSW","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00001cWpnIQAS","","Services","","","","","","","","00528000004B3GEAA0","2017-11-21T03:44:53.000Z","00528000004B3GEAA0","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","2018-04-13","","","","","","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1711-1264","","General Business","","","","","","","","","","","","","","","","","","","","0010K00001cWpnI","1.0","Retail","","","","","","","",""
"0010K00001cWyOAQA0","false","","Deniliquin Bowling Club","","01228000000tlZMAAY","","","","New South Wales","","Australia","NSW","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00001cWyOAQA0","","Manufacturing","","","","","","","","00528000004B3GEAA0","2017-11-21T09:19:35.000Z","005280000020MSTAA2","2018-10-24T02:22:44.000Z","00528000003tCU2AAM","2018-10-24T02:22:44.000Z","2018-02-02","","","","","","","General Management","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1711-1265","","General Business","","","","","","","","","","","","","","","","","","","","0010K00001cWyOA","1.0","","","","","","","","",""
"0010K00001cYTFxQAO","false","","Mr Iceman","","01228000000tlZMAAY","","37-47 Borec rd","penrith","New South Wales","2750","Australia","NSW","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00001cYTFxQAO","","Services","","","","","","","","00528000004B3GEAA0","2017-11-23T09:36:41.000Z","00528000004B3GEAA0","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","2017-12-04","","","","","","","Business Owner","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1711-1266","","General Business","","","","","","","","","","","","","","","","","","","","0010K00001cYTFx","1.0","Leisure and Hospitality","","","","","","","",""
"0010K00001cYaQEQA0","false","","St. Marys Coptic School","","01228000000tlZMAAY","","19-35 Thorpdale Avenue","Coolaroo","Victoria","3048","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","03 93022788","","","","/services/images/photo/0010K00001cYaQEQA0","","Education","","","","","","","","00528000003tRXTAA2","2017-11-24T02:23:35.000Z","00528000003tRXTAA2","2017-11-24T02:48:24.000Z","00528000003tRXTAA2","2019-03-13T05:19:58.000Z","2018-04-12","","","","","","","General Management","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1711-1267","","General Business","","","","","","","","","","","","","","","","","","","","0010K00001cYaQE","1.0","Education","","","","","","","","m.simon@stmarys.vic.edu.au"
"0010K00001cYbleQAC","false","","OneSafe P/L T/As Electrical Sensations","","01228000000tlUpAAI","","57 Gipps Street","Drayton","Queensland","4350","Australia","QLD","AU","","","","","","","","","Australia","","AU","","","","","0746372744","","","","/services/images/photo/0010K00001cYbleQAC","","Solar","","","","","","","","005280000020MSTAA2","2017-11-24T04:38:29.000Z","005280000020MSTAA2","2017-11-24T04:38:29.000Z","005280000020MSTAA2","2017-11-25T18:39:31.000Z","2017-10-03","","","","","","","Director","79207755297","112294112","","","","","","","None","","","Partner","","","","","","","","","","","","","","1711-1268","","Partner","","","","","","","","","","","","","","","","","","","","0010K00001cYble","1.0","","Building Equipment","Rooftop Solar Systems","","Finance Non-Exclusive","","","",""
"0010K00001cYbloQAC","false","","CPS National - Captech Parent Owner","","01228000000tlUpAAI","","23 Wheeler Street","Belmont","Western Australia","6104","Australia","WA","AU","","","","","","","","","Australia","","AU","","","","","08 9479 6800","","","www.cpsnational.com.au","/services/images/photo/0010K00001cYbloQAC","","Solar","","","","","","","","005280000020MSTAA2","2017-11-24T04:39:37.000Z","005280000020MSTAA2","2019-08-05T22:53:43.000Z","005280000020MSTAA2","2019-08-05T22:53:43.000Z","2018-03-05","","","","","","","Sales","","","","","Jeremy Wray
National Business Development Manager
CPS National
Office: 08 9479 6800
Fax: 08 9479 7099
Mobile: 0427 520 347
Address: 23 Wheeler St Belmont, Perth, WA 6104
Web: www.cpsnational.com.au","","","","None","","","Partner","","","","","","","","","","","","","","1711-1269","","Partner","","","","","","","","","","","","","","","","","","","","0010K00001cYblo","1.0","","Building Equipment & Captive power, manufacturing, industrial, remote & utilities","Energy Storage Systems;Power Quality, PFC & VO;Rooftop Solar Systems;Ground Mount or Utility-scale Solar Systems","Engineering, Procurement and Construction","Tier 5 - New or dormant Partners","","","",""
"0010K00001cZ5K6QAK","false","","Oasis Gardens Function Centre","","01228000000tlZMAAY","","726 Langhorne Creek Road","Belvidere","South Australia","5255","Australia","SA","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00001cZ5K6QAK","","Services","","","","","","","","00528000004yeq1AAA","2017-11-26T22:25:47.000Z","00528000004yeq1AAA","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-06-04T02:00:28.000Z","2019-06-04","","","","","","","","","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1711-1270","","General Business","","","","","","","","","","","","","","","","","","","","0010K00001cZ5K6","1.0","Retail","","","","","","","",""
"0010K00001cZ89oQAC","false","","Le MAC Australia Group","","01228000000tlZMAAY","","HEAD OFFICE
Corner Railway Road North and Hudson Place","Mulgrave","Victoria","","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00001cZ89oQAC","","Services","","","","","","","","00528000004B3GEAA0","2017-11-27T02:36:42.000Z","00528000004B3GEAA0","2018-10-24T02:25:26.000Z","00528000003tCU2AAM","2019-05-15T03:33:14.000Z","2017-12-13","","","","","","","","","","","","Le MAC is a adhesive packaging and shrink sleeve manufacturing co 
energy bill of about $ 300k","","","","","","","Client","","","","","","","","","","","","","2.0","1711-1271","","General Business","","","","","","","","","","","","","","","","","","","","0010K00001cZ89o","1.0","Retail","","","","","","","",""
"0010K00001dByHMQA0","false","","Mt Magnet Drilling ATF The Trustee for THE VAN LOENHOUT FAMILY TRUST","","01228000000tlZMAAY","","33 Paramount Drive","wangara","Western Australia","6065","Australia","WA","AU","","","","","","","","","Australia","","AU","","","","","0893022299","","","","/services/images/photo/0010K00001dByHMQA0","","Manufacturing","","","","","","","","005280000020MSTAA2","2017-12-03T21:21:53.000Z","005280000020MSTAA2","2018-10-24T02:22:44.000Z","00528000003tCU2AAM","2018-10-24T02:22:44.000Z","2018-02-28","","","","","","","Director","11275879529","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1712-1272","","General Business","","","","","","","","","","","","","","","","","","","","0010K00001dByHM","1.0","","","","","","","","",""
"0010K00001dBySDQA0","false","","Aldom Motor Body Builders (Aust) Pty Ltd","","01228000000tlZMAAY","","280 Cormack Rd,","Wingfield","South Australia","5013","Australia","SA","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00001dBySDQA0","","Manufacturing","","","","","","","","005280000020MSTAA2","2017-12-03T22:07:47.000Z","005280000020MSTAA2","2018-10-24T02:22:44.000Z","00528000003tCU2AAM","2018-10-24T02:22:44.000Z","2018-05-15","","","","","","","Director","27453324136","124871647","","","","","","","","","","Client","","","","","","","","","","","","","2.0","1712-1273","","General Business","","","","","","","","","","","","","","","","","","","","0010K00001dBySD","1.0","","","","","","","","",""
"0010K00001dByWtQAK","false","","Maton Guitars","","01228000000tlZMAAY","","6 Clarice Road","Box Hill","Victoria","3128","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","03 9896 9500","","","","/services/images/photo/0010K00001dByWtQAK","","Manufacturing","","","","","","","","00528000003tRXTAA2","2017-12-03T22:30:10.000Z","00528000003tRXTAA2","2018-10-24T02:22:44.000Z","00528000003tCU2AAM","2018-10-24T02:22:44.000Z","2017-12-08","","","","","","","Director","","","","","","","","","","Box Hill","","Client","","","","","","","","","","","","","1.0","1712-1274","","General Business","","","","","","","","","","","","","","","","","","","","0010K00001dByWt","1.0","","","","","","","","",""
"0010K00001dByt1QAC","false","","Olympic Group","","01228000000tlZMAAY","","606 Ballarat Road","Ardeer","Victoria","3022","Australia","VIC","AU","","","","","","","","","Australia","","AU","","","","","03 83612122","","","","/services/images/photo/0010K00001dByt1QAC","","Manufacturing","","","","","","","","00528000003tRXTAA2","2017-12-03T23:33:52.000Z","00528000003tRXTAA2","2018-10-24T02:22:44.000Z","00528000003tCU2AAM","2018-10-24T02:22:44.000Z","","","","","","","","Procurement","","","","","","","","","","Ardeer","","Client","","","","","","","","","","","","","1.0","1712-1275","","General Business","","","","","","","","","","","","","","","","","","","","0010K00001dByt1","1.0","","","","","","","","","gapd@olympicaluminium.com"
"0010K00001dByvnQAC","false","","The Parish of Serbian Orthodox Church of St Sava Inc.","","01228000000tlZMAAY","","31 Smith Street","Highgate","Western Australia","6003","Australia","WA","AU","","","","","","","","","Australia","","AU","","","","","","","","","/services/images/photo/0010K00001dByvnQAC","","Manufacturing","","","","","","","","00528000004yeq1AAA","2017-12-03T23:44:49.000Z","005280000020MSTAA2","2018-10-24T02:22:44.000Z","00528000003tCU2AAM","2018-10-24T02:22:44.000Z","2018-04-05","","","","","","","General Management","61525698410","","","","","","","","","","","Client","","","","","","","","","","","","","1.0","1712-1276","","General Business","","","","","","","","","","","","","","","","","","","","0010K00001dByvn","1.0","","","","","","","","",""
